,,,,,,,,,,,Результат,,,,,,,,,,,,,этап 25%,,,,этап 50%,,,,этап 75%,,,,этап 90%,,,
"Электронное имя файла. 
(Коприуем в параметры листа - ""Орг.КомментарииКЛисту"")",Альбом,Код раздела,порядковый номер раздела (при наличии),часть здания,функциональная зона,Тип документа,Подгруппа типа документа (при необходимости,Порядковый номер,Код разработчика,Имя листа,Код документа (DocName/AG_Лист_Код),Электронное имя файла (FileName/AG_Файл_Код),Альбом,Имя документа,Код документа,,,25 %,50 %,75 %,90 %,версия документа,Номер ИЗМ авторского надзора,Номер изменения,Номер ревизии,Плановая дата выпуска,Фактическая дата выпуска,Номер изменения,Номер ревизии,Плановая дата выпуска,Фактическая дата выпуска,Номер изменения,Номер ревизии,Плановая дата выпуска,Фактическая дата выпуска,Номер изменения,Номер ревизии,Плановая дата выпуска,Фактическая дата выпуска
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0060_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0060,МГ,План 5 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0060,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0060_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0070_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0070,МГ,План 6 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0070,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0070_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0080_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0080,МГ,План 7 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0080,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0080_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0090_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0090,МГ,План 8 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0090,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0090_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0100_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0100,МГ,План 9 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0100,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0100_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0110_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0110,МГ,План 10 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0110,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0110_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0120_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0120,МГ,План 11 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0120,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0120_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0130_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0130,МГ,План 12 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0130,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0130_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0140_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0140,МГ,План 13 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0140,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0140_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0150_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0150,МГ,Плана 14 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0150,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0150_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0160_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0160,МГ,План 15 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0160,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0160_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0170_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0170,МГ,План 16 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0170,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0170_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0180_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0180,МГ,План 17 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0180,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0180_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0190_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ПЛ,,0190,МГ,План 18 этажа. Вертикальные магистрали,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ПЛ-0190,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ПЛ-0190_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-СХ-0200_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,СХ,,0200,МГ,"Схемы П2.1, П2.2, П2.3, Ф2.1, Ф2.2, Ф2.3, ТП1, ТП2.",КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-СХ-0200,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-СХ-0200_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-СХ-0210_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,СХ,,0210,МГ,"Схемы ЛК1, ЛК2, ЛК3, П1.1, П1.2, Ф1.1, Ф1.2",КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-СХ-0210,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-СХ-0210_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ДТ-0220_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,ДТ,,0220,МГ,Узлы и крепления,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-ДТ-0220,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-ДТ-0220_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-СО-0230_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00,ОВ,01,02,00,СО,,0230,МГ,Спецификация материалов и оборудования,КУТ03-Р-ПИР-2-26-120-ОВ01.02.00-СО-0230,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ01.02.00-СО-0230_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ01.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ТЛ-0000_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ТЛ,,0000,МГ,Общественная часть. Системы общеобменной вентиляции. Вертикальные магистрали.,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ТЛ-0000,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ТЛ-0000_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ОД-0010_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ОД,,0010,МГ,Общие данные,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ОД-0010,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ОД-0010_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0020_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0020,МГ,План 1 этажа на отм. +0.000 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0020,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0020_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0030_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0030,МГ,План 2 этажа на отм. +5.000 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0030,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0030_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0040_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0040,МГ,План 3 этажа на отм. +10.000 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0040,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0040_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0050_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0050,МГ,План 4 этажа на отм. +14.400 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0050,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0050_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0060_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0060,МГ,План 5 этажа на отм. +18.800 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0060,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0060_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0070_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0070,МГ,План 6 этажа на отм. +23.200 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0070,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0070_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0080_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0080,МГ,План 7 этажа на отм. +27.600 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0080,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0080_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0090_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0090,МГ,План 8 этажа на отм. +32.000 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0090,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0090_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0100_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0100,МГ,План 9 этажа на отм. +36.400 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0100,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0100_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0110_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0110,МГ,План 10 этажа на отм. +40.800 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0110,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0110_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0120_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0120,МГ,План 11 этажа на отм. +45.200 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0120,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0120_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0130_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0130,МГ,План 12 этажа на отм. +49.600 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0130,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0130_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0140_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0140,МГ,План 13 этажа на отм. +54.000 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0140,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0140_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0150_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0150,МГ,Плана 14 этажа на отм. +58.400 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0150,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0150_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0160_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0160,МГ,План 15 этажа на отм. +62.800 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0160,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0160_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0170_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0170,МГ,План 16 этажа на отм. +67.200 в осях 10-29,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0170,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0170_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0180_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0180,МГ,План 17 этажа на отм.+71.600 в осях 9-27,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0180,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0180_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0190_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ПЛ,,0190,МГ,План 18 этажа на отм.+77.760 в осях 15-26,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ПЛ-0190,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ПЛ-0190_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-СХ-0200_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,СХ,,0200,МГ,Схемы вытяжных систем МФЗ/МЦ/ОБ/ОП/ПП/СУ,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-СХ-0200,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-СХ-0200_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-СХ-0210_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,СХ,,0210,МГ,Схемы приточных систем МФ/МЦ/ОБ/ОП/ПП,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-СХ-0210,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-СХ-0210_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ДТ-0220_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ДТ,,0220,МГ,Узлы креплений и прохода через ограждающие конструкции,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ДТ-0220,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ДТ-0220_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-СО-0230_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,СО,,0230,МГ,Спецификация материалов и оборудования,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-СО-0230,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-СО-0230_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ДТ-0240_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00,ОВ,02,02,00,ДТ,,0240,МГ,Крепление воздуховодов систем инженерных коммуникаций в вертикальных шахтах,КУТ03-Р-ПИР-2-26-120-ОВ02.02.00-ДТ-0240,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ02.02.00-ДТ-0240_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ02.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ03.02.00-ТЛ-0000_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ03.02.00,ОВ,03,02,00,ТЛ,,0000,МГ,Общественная часть. Системы противодымной вентиляции. Вертикальные магистрали.,КУТ03-Р-ПИР-2-26-120-ОВ03.02.00-ТЛ-0000,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ03.02.00-ТЛ-0000_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ03.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ03.02.00-ОД-0010_И_Р,КУТ03-Р-ПИР-2-26-120-ОВ03.02.00,ОВ,03,02,00,ОД,,0010,МГ,Общие данные (начало),КУТ03-Р-ПИР-2-26-120-ОВ03.02.00-ОД-0010,КУТ03-Р-ПИР-2-26-РД-МГ-120-ОВ03.02.00-ОД-0010_И_Р,СБД-КУТ03-КМП-2-25-Р-120-ОВ03.02.00,#REF!,,,,,,,,И_Р,,,,-,,,,27.04.2026,,,,-,,,,27.04.2026,
